Starting training...

Epoch 1/700
[4/21] Loss: 3.6762 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.5093 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.4151 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.4935 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3188 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.5297 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3383 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.4069 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.4760 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.3157 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.5365 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.6602 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.2774 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4435 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.4342 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.6664 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.4432 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.4271 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 17 completed in 2.2s - Avg loss: 3.4635

Epoch 18/700
[1/21] Loss: 3.5221 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.4406 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.5985 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.5642 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.2968 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.5766 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.4181 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3095 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.4292 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3723 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.6573 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3114 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4680 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.4785 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.1884 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.6132 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4954 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.4116 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.5479 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.2412 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2673 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 18 completed in 2.2s - Avg loss: 3.4385

Epoch 19/700
[1/21] Loss: 3.4530 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2937 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.4869 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.5303 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3720 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4451 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.7390 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.1838 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4988 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.5415 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.5360 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.5371 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2069 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4092 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.4813 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.6185 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2782 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3592 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.4951 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.5117 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.5467 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 19 completed in 2.1s - Avg loss: 3.4535

Epoch 20/700
[1/21] Loss: 3.5191 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4535 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3036 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3685 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.4597 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.5331 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2553 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3785 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.5049 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.6219 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.6008 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4364 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.5178 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.7449 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3620 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.6106 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4356 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.6932 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.4013 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3429 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3320 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 20 completed in 2.1s - Avg loss: 3.4703

Epoch 21/700
[1/21] Loss: 3.4534 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.4667 | Step: 0.10s | ETA: 2s | 9.5%
[3/21] Loss: 3.3299 | Step: 0.09s | ETA: 2s | 14.3%
[4/21] Loss: 3.3696 | Step: 0.08s | ETA: 1s | 19.0%
[5/21] Loss: 3.7130 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.4571 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.4736 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.5612 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.2639 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.4201 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.3471 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.5583 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.5272 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.5888 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.3653 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.2478 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.3279 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.6078 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.6006 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.2082 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.4971 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 21 completed in 2.1s - Avg loss: 3.4469

Epoch 22/700
[1/21] Loss: 3.4132 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.3963 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.5217 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.2514 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.2130 | Step: 0.03s | ETA: 0s | 23.8%
[6/21] Loss: 3.6196 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.6310 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.6151 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.5618 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.5581 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3729 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.5538 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.5650 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.5796 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3913 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3737 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.4371 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.5254 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2316 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.3790 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.3152 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 22 completed in 1.8s - Avg loss: 3.4527

Epoch 23/700
[1/21] Loss: 3.5223 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.5229 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.1472 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3961 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.3842 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.5780 | Step: 0.03s | ETA: 1s | 28.6%
[7/21] Loss: 3.4245 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.4927 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.6746 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.4535 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.5712 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.5981 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.3603 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.2813 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.4595 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.4352 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.2267 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.5258 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.6379 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.3876 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.3030 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 23 completed in 2.0s - Avg loss: 3.4468

Epoch 24/700
[1/21] Loss: 3.3872 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.3637 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.5340 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3746 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.5470 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.3240 | Step: 0.03s | ETA: 1s | 28.6%
[7/21] Loss: 3.5120 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3564 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.4790 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.3487 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.5564 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.5797 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4736 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.5227 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3778 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.5352 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3472 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.5861 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2838 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2918 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.5640 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 24 completed in 2.1s - Avg loss: 3.4450

Epoch 25/700
[1/21] Loss: 3.2708 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3596 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3535 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2116 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.5354 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4770 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.5502 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.4732 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.5679 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.3909 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.4436 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4520 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3710 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4856 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.4766 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.5311 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.5737 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3764 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.5429 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.6411 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3048 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 25 completed in 2.2s - Avg loss: 3.4471

Epoch 26/700
[1/21] Loss: 3.5146 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4128 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3504 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3991 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.4463 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.4303 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.4813 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3161 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2993 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.6131 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3662 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.5022 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.6002 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.4360 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.7046 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3492 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4869 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.5235 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.4605 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.3668 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.6090 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 26 completed in 2.2s - Avg loss: 3.4604

Epoch 27/700
[1/21] Loss: 3.6471 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4425 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.2372 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.6673 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.5212 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.3074 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.4165 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3807 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.5294 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.4021 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.6540 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3430 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.3934 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.5908 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.5555 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.4107 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.1848 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.5817 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.5024 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.4446 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3278 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 27 completed in 2.3s - Avg loss: 3.4543

Epoch 28/700
[1/21] Loss: 3.1940 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4745 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.6059 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.4280 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.3381 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.4746 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.4036 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.4755 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.7005 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.2611 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.4307 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4129 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.4655 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.5647 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.4007 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.5649 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4761 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.5792 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.4201 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3128 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.2467 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 28 completed in 2.3s - Avg loss: 3.4395

Epoch 29/700
[1/21] Loss: 3.5478 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4688 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.4257 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.5418 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.5060 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4476 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.5473 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3657 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4272 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.4210 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3319 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4741 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4403 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4842 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3541 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3803 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.6512 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3316 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2038 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.5233 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.4835 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 29 completed in 2.2s - Avg loss: 3.4456

Epoch 30/700
[1/21] Loss: 3.2043 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.5211 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.2993 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.4826 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3315 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4772 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.6677 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.2916 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4992 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.4095 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3508 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.5971 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.4988 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3358 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.4491 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3673 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.5607 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.6024 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.4174 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.4373 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.6054 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 30 completed in 2.2s - Avg loss: 3.4479

Epoch 31/700
[1/21] Loss: 3.5615 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.2567 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.6856 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.5718 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.4567 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.5792 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.3697 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.3807 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.5401 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.3701 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.4320 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.4509 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.4118 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.5566 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.5789 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.2993 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.4408 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.5069 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.5048 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.3666 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.3439 | Step: 0.01s | ETA: 0s | 100.0%
Epoch 31 completed in 1.9s - Avg loss: 3.4602

Epoch 32/700
[1/21] Loss: 3.2704 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.4604 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.4784 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.4852 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.2978 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.5857 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.2136 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.5158 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.3837 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.3539 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.4690 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.5279 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.4212 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.5035 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.4628 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.5521 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.6048 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.4142 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.5256 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.4364 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.3584 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 32 completed in 1.8s - Avg loss: 3.4438

Epoch 33/700
[1/21] Loss: 3.4670 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.4022 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.4313 | Step: 0.03s | ETA: 0s | 14.3%
[4/21] Loss: 3.1887 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.3220 | Step: 0.03s | ETA: 0s | 23.8%
[6/21] Loss: 3.5147 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.4521 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.6346 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.3535 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.4610 | Step: 0.03s | ETA: 0s | 47.6%
